FeatureCode,FeatureName,FeatureType,DateCode,Measurement,Units,Value,Energy Type,Energy Consuming Sector
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0.357,Coal,All
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,567.802,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0.788,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0.658,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,571.049,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,821.354,Gas,All
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,15.049,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,1736.492,All,All
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,140.515,Electricity,Domestic
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,96.844,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,84.974,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,322.332,Electricity,All
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,181.817,Electricity,Industrial & Commercial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0.163,Coal,All
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,658.378,All,Domestic
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0,Coal,Rail
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,420.95,All,Transport
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,478.568,All,Industrial & Commercial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0.137,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0.633,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0.496,Manufactured Fuels,Domestic
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0.336,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,7.974,Petroleum Products,Agriculture
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,507.186,Gas,Domestic
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,114.596,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,761.931,Gas,All
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,140.149,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2016,Count,GWh,714.864,Gas,All
S12000039,West Dunbartonshire,Council Area,2016,Count,GWh,0.481,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2016,Count,GWh,339.762,Electricity,All
S12000039,West Dunbartonshire,Council Area,2017,Count,GWh,1643.251,All,All
S12000039,West Dunbartonshire,Council Area,2016,Count,GWh,573.914,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,578.406,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2016,Count,GWh,1645.124,All,All
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,0.648,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2016,Count,GWh,0.194,Coal,All
S12000039,West Dunbartonshire,Council Area,2016,Count,GWh,15.909,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2017,Count,GWh,572.977,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2018,Count,GWh,1609.772,All,All
S12000039,West Dunbartonshire,Council Area,2017,Count,GWh,0.567,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2018,Count,GWh,0.182,Coal,All
S12000039,West Dunbartonshire,Council Area,2018,Count,GWh,20.692,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2017,Count,GWh,0.184,Coal,All
S12000039,West Dunbartonshire,Council Area,2017,Count,GWh,15.706,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2017,Count,GWh,716.895,Gas,All
S12000039,West Dunbartonshire,Council Area,2017,Count,GWh,336.922,Electricity,All
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,556.074,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,1692.178,All,All
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0.735,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0.342,Coal,All
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,18.944,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,17.156,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0.366,Coal,All
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,1716.759,All,All
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,792.897,Gas,All
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,349.531,Electricity,All
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,15.828,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,0.195,Coal,All
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,1695.399,All,All
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,742.978,Gas,All
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,357.345,Electricity,All
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,752.223,Gas,All
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,351.828,Electricity,All
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,567.992,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0.849,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,911.757,Gas,All
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0.917,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,409.411,Electricity,All
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,1835.928,All,All
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,599.296,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,610.094,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,1933.702,All,All
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0.764,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0.373,Coal,All
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,11.96,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,1848.64,All,All
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,17.843,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,596.594,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,404.425,Electricity,All
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0.386,Coal,All
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0.421,Coal,All
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,409.564,Electricity,All
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,15.133,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0.542,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,813.674,Gas,All
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,602.769,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,2021.314,All,All
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,0.848,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,0.333,Coal,All
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,3.703,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,2.08,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,0.371,Coal,All
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,2039.07,All,All
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,989.818,Gas,All
S12000039,West Dunbartonshire,Council Area,2005,Count,GWh,443.184,Electricity,All
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,5.699,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0.378,Coal,All
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,2010.291,All,All
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,942.379,Gas,All
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,450.977,Electricity,All
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,940.146,Gas,All
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,464.642,Electricity,All
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,611.698,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2006,Count,GWh,0.792,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,101.533,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,102.296,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2018,Count,GWh,107.738,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,2.088,Bioenergy & Wastes,Domestic
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,1557.896,All,All
S12000039,West Dunbartonshire,Council Area,2016,Count,GWh,122.888,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2017,Count,GWh,71.136,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2016,Count,GWh,71.01,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2018,Count,GWh,81.215,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2017,Count,GWh,123.106,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0.009,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0.137,Coal,Domestic
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0,Coal,Agriculture
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0.016,Coal,Public Sector
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,24.742,Bioenergy & Wastes,All
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,22.655,Bioenergy & Wastes,Road Transport
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2020,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,135.082,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,100.838,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,103.171,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,99.426,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,134.677,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0.59,Manufactured Fuels,All
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,582.534,Petroleum Products,All
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,842.863,Gas,All
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,138.285,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,96.303,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,87.495,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,108.71,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,107.671,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,112.43,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,90.455,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,80.97,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,131.695,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,87.541,Electricity,Commercial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,102.337,Electricity,Industrial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0.338,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,40.37,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0.241,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0.058,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,128.937,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,121.656,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0.381,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,41.05,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0.281,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,0.009,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,150.731,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2010,Count,GWh,142.219,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0.523,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,51.261,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0.233,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,0.008,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,156.487,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2007,Count,GWh,147.65,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0.488,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,45.554,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0.335,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2009,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,0.014,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,151.723,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2008,Count,GWh,143.155,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0.388,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0.348,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,147.609,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,29.559,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0.012,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,146.202,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0.463,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0.386,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,140.506,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2015,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,33.049,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0.011,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,121.954,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2014,Count,GWh,0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0.372,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,34.85,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0.342,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,0.014,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,161.566,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2011,Count,GWh,133.532,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0.305,Petroleum Products,Commercial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0.405,Manufactured Fuels,Industrial
S12000039,West Dunbartonshire,Council Area,2013,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,35.725,Petroleum Products,Industrial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0,Coal,Industrial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,0.011,Coal,Commercial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,152.504,Gas,Industrial
S12000039,West Dunbartonshire,Council Area,2012,Count,GWh,149.924,Gas,Commercial
S12000039,West Dunbartonshire,Council Area,2019,Count,GWh,0,Bioenergy & Wastes,Commercial
