FeatureCode,FeatureName,FeatureType,DateCode,Measurement,Units,Value,Energy Type,Energy Consuming Sector
S12000030,Stirling,Council Area,2006,Count,GWh,25.979,Bioenergy & Wastes,Commercial
S12000030,Stirling,Council Area,2005,Count,GWh,93.857,Petroleum Products,Industrial
S12000030,Stirling,Council Area,2006,Count,GWh,103.36,Bioenergy & Wastes,Industrial
S12000030,Stirling,Council Area,2005,Count,GWh,1.258,Manufactured Fuels,Industrial
S12000030,Stirling,Council Area,2005,Count,GWh,482.552,Gas,Industrial
S12000030,Stirling,Council Area,2005,Count,GWh,6.793,Petroleum Products,Commercial
S12000030,Stirling,Council Area,2009,Count,GWh,1.588,Coal,Industrial
S12000030,Stirling,Council Area,2009,Count,GWh,1.308,Coal,Commercial
S12000030,Stirling,Council Area,2009,Count,GWh,352.755,Gas,Commercial
S12000030,Stirling,Council Area,2009,Count,GWh,39.106,Bioenergy & Wastes,Commercial
S12000030,Stirling,Council Area,2008,Count,GWh,70.759,Petroleum Products,Industrial
S12000030,Stirling,Council Area,2009,Count,GWh,155.587,Bioenergy & Wastes,Industrial
S12000030,Stirling,Council Area,2010,Count,GWh,41.559,Bioenergy & Wastes,Commercial
S12000030,Stirling,Council Area,2009,Count,GWh,61.789,Petroleum Products,Industrial
S12000030,Stirling,Council Area,2010,Count,GWh,165.347,Bioenergy & Wastes,Industrial
S12000030,Stirling,Council Area,2009,Count,GWh,0.847,Manufactured Fuels,Industrial
S12000030,Stirling,Council Area,2009,Count,GWh,373.868,Gas,Industrial
S12000030,Stirling,Council Area,2009,Count,GWh,3.215,Petroleum Products,Commercial
S12000030,Stirling,Council Area,2008,Count,GWh,40.155,Bioenergy & Wastes,Commercial
S12000030,Stirling,Council Area,2007,Count,GWh,79.613,Petroleum Products,Industrial
S12000030,Stirling,Council Area,2008,Count,GWh,159.758,Bioenergy & Wastes,Industrial
S12000030,Stirling,Council Area,2007,Count,GWh,1.209,Manufactured Fuels,Industrial
S12000030,Stirling,Council Area,2007,Count,GWh,489.793,Gas,Industrial
S12000030,Stirling,Council Area,2007,Count,GWh,4.924,Petroleum Products,Commercial
S12000030,Stirling,Council Area,2008,Count,GWh,1.194,Manufactured Fuels,Industrial
S12000030,Stirling,Council Area,2008,Count,GWh,405.413,Gas,Industrial
S12000030,Stirling,Council Area,2008,Count,GWh,4.628,Petroleum Products,Commercial
S12000030,Stirling,Council Area,2008,Count,GWh,0.717,Coal,Industrial
S12000030,Stirling,Council Area,2008,Count,GWh,0.462,Coal,Commercial
S12000030,Stirling,Council Area,2008,Count,GWh,382.519,Gas,Commercial
S12000030,Stirling,Council Area,2015,Count,GWh,0.823,Petroleum Products,Public Sector
S12000030,Stirling,Council Area,2015,Count,GWh,62.838,Petroleum Products,Agriculture
S12000030,Stirling,Council Area,2015,Count,GWh,63.867,Petroleum Products,Domestic
S12000030,Stirling,Council Area,2015,Count,GWh,19.091,Petroleum Products,Rail
S12000030,Stirling,Council Area,2015,Count,GWh,0.234,Coal,Public Sector
S12000030,Stirling,Council Area,2015,Count,GWh,0.0,Coal,Rail
S12000030,Stirling,Council Area,2015,Count,GWh,0.0,Coal,Agriculture
S12000030,Stirling,Council Area,2015,Count,GWh,3.393,Coal,Domestic
S12000030,Stirling,Council Area,2015,Count,GWh,485.918,Gas,Domestic
S12000030,Stirling,Council Area,2015,Count,GWh,4.074,Manufactured Fuels,Domestic
S12000030,Stirling,Council Area,2015,Count,GWh,189.197,Electricity,Domestic
S12000030,Stirling,Council Area,2015,Count,GWh,285.667,Electricity,Industrial & Commercial
S12000030,Stirling,Council Area,2016,Count,GWh,3.98,Manufactured Fuels,Domestic
S12000030,Stirling,Council Area,2016,Count,GWh,66.415,Petroleum Products,Agriculture
S12000030,Stirling,Council Area,2016,Count,GWh,291.259,Electricity,Industrial & Commercial
S12000030,Stirling,Council Area,2016,Count,GWh,491.363,Gas,Domestic
S12000030,Stirling,Council Area,2016,Count,GWh,18.759,Petroleum Products,Rail
S12000030,Stirling,Council Area,2016,Count,GWh,989.97,Petroleum Products,Road Transport
S12000030,Stirling,Council Area,2016,Count,GWh,64.619,Petroleum Products,Domestic
S12000030,Stirling,Council Area,2016,Count,GWh,0.829,Petroleum Products,Public Sector
S12000030,Stirling,Council Area,2016,Count,GWh,0.0,Coal,Agriculture
S12000030,Stirling,Council Area,2016,Count,GWh,3.365,Coal,Domestic
S12000030,Stirling,Council Area,2015,Count,GWh,968.219,Petroleum Products,Road Transport
S12000030,Stirling,Council Area,2016,Count,GWh,12.099,Bioenergy & Wastes,Domestic
S12000030,Stirling,Council Area,2016,Count,GWh,0.0,Coal,Rail
S12000030,Stirling,Council Area,2016,Count,GWh,182.774,Electricity,Domestic
S12000030,Stirling,Council Area,2016,Count,GWh,0.24,Coal,Public Sector
S12000030,Stirling,Council Area,2014,Count,GWh,0.0,Coal,Rail
S12000030,Stirling,Council Area,2014,Count,GWh,1.811,Coal,Public Sector
S12000030,Stirling,Council Area,2014,Count,GWh,267.026,Electricity,Industrial & Commercial
S12000030,Stirling,Council Area,2014,Count,GWh,191.278,Electricity,Domestic
S12000030,Stirling,Council Area,2006,Count,GWh,4.863,Bioenergy & Wastes,Road Transport
S12000030,Stirling,Council Area,2007,Count,GWh,9.661,Bioenergy & Wastes,Road Transport
S12000030,Stirling,Council Area,2014,Count,GWh,3.37,Coal,Domestic
S12000030,Stirling,Council Area,2005,Count,GWh,1.693,Bioenergy & Wastes,Road Transport
S12000030,Stirling,Council Area,2014,Count,GWh,19.755,Petroleum Products,Rail
S12000030,Stirling,Council Area,2014,Count,GWh,0.833,Petroleum Products,Public Sector
S12000030,Stirling,Council Area,2015,Count,GWh,10.774,Bioenergy & Wastes,Domestic
S12000030,Stirling,Council Area,2014,Count,GWh,942.408,Petroleum Products,Road Transport
S12000030,Stirling,Council Area,2014,Count,GWh,3.912,Manufactured Fuels,Domestic
S12000030,Stirling,Council Area,2014,Count,GWh,488.832,Gas,Domestic
S12000030,Stirling,Council Area,2014,Count,GWh,63.921,Petroleum Products,Domestic
S12000030,Stirling,Council Area,2014,Count,GWh,60.821,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2008,Count,GWh,19.083,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2008,Count,GWh,25.3,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2008,Count,GWh,1148.834,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2008,Count,GWh,10.688,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2008,Count,GWh,5.319,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2008,Count,GWh,1583.576,Gas,Domestic
S12000033,Aberdeen City,Council Area,2008,Count,GWh,10.31,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2009,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2009,Count,GWh,12.071,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2009,Count,GWh,480.089,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2009,Count,GWh,0.0,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2009,Count,GWh,6.824,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2009,Count,GWh,1.793,Coal,Domestic
S12000033,Aberdeen City,Council Area,2007,Count,GWh,10.57,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2007,Count,GWh,20.829,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2008,Count,GWh,6.325,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2007,Count,GWh,1169.509,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2007,Count,GWh,10.539,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2007,Count,GWh,4.857,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2007,Count,GWh,24.696,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2008,Count,GWh,487.134,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2008,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2008,Count,GWh,859.201,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2008,Count,GWh,1.789,Coal,Domestic
S12000033,Aberdeen City,Council Area,2008,Count,GWh,0.018,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2008,Count,GWh,11.464,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2010,Count,GWh,19.898,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2010,Count,GWh,10.738,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2010,Count,GWh,10.494,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2010,Count,GWh,27.188,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2011,Count,GWh,8.212,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2011,Count,GWh,0.006,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2010,Count,GWh,1081.478,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2010,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2010,Count,GWh,475.508,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2010,Count,GWh,12.444,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2010,Count,GWh,1438.215,Gas,Domestic
S12000033,Aberdeen City,Council Area,2010,Count,GWh,2.814,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2010,Count,GWh,838.294,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2009,Count,GWh,24.924,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2009,Count,GWh,10.389,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2009,Count,GWh,17.987,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2009,Count,GWh,1452.502,Gas,Domestic
S12000033,Aberdeen City,Council Area,2009,Count,GWh,827.235,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2009,Count,GWh,2.746,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2010,Count,GWh,1.871,Coal,Domestic
S12000033,Aberdeen City,Council Area,2010,Count,GWh,0.005,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2011,Count,GWh,1.848,Coal,Domestic
S12000033,Aberdeen City,Council Area,2009,Count,GWh,1107.957,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2009,Count,GWh,10.712,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2010,Count,GWh,9.266,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2005,Count,GWh,1.644,Coal,Domestic
S12000033,Aberdeen City,Council Area,2005,Count,GWh,0.032,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2005,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2005,Count,GWh,12.394,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2005,Count,GWh,10.317,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2005,Count,GWh,11.616,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2005,Count,GWh,5.473,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2005,Count,GWh,26.174,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2005,Count,GWh,880.81,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2005,Count,GWh,516.919,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2005,Count,GWh,1682.733,Gas,Domestic
S12000033,Aberdeen City,Council Area,2006,Count,GWh,1209.145,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2006,Count,GWh,9.808,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2007,Count,GWh,0.014,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2007,Count,GWh,9.278,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2006,Count,GWh,27.609,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2006,Count,GWh,11.09,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2006,Count,GWh,47.453,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2007,Count,GWh,827.73,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2007,Count,GWh,501.369,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2007,Count,GWh,1629.107,Gas,Domestic
S12000033,Aberdeen City,Council Area,2007,Count,GWh,10.9,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2007,Count,GWh,1.692,Coal,Domestic
S12000033,Aberdeen City,Council Area,2007,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2006,Count,GWh,0.018,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2006,Count,GWh,11.607,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2006,Count,GWh,1.478,Coal,Domestic
S12000033,Aberdeen City,Council Area,2005,Count,GWh,9.817,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2005,Count,GWh,27.058,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2005,Count,GWh,1142.213,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2006,Count,GWh,1648.018,Gas,Domestic
S12000033,Aberdeen City,Council Area,2006,Count,GWh,851.293,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2006,Count,GWh,5.14,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2006,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2006,Count,GWh,11.146,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2006,Count,GWh,504.614,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2012,Count,GWh,355.348,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2011,Count,GWh,470.893,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2013,Count,GWh,365.776,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2012,Count,GWh,449.118,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2010,Count,GWh,479.37,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2010,Count,GWh,358.924,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2011,Count,GWh,355.509,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2015,Count,GWh,447.075,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2015,Count,GWh,359.691,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2016,Count,GWh,472.911,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2016,Count,GWh,273.269,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2014,Count,GWh,370.026,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2013,Count,GWh,449.887,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2014,Count,GWh,459.749,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2005,Count,GWh,356.395,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2006,Count,GWh,343.193,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2005,Count,GWh,524.415,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,1385.275,Gas,Domestic
S12000033,Aberdeen City,Council Area,2020,Count,GWh,531.631,Gas,Industrial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,434.699,Gas,Commercial
S12000033,Aberdeen City,Council Area,2008,Count,GWh,506.482,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2008,Count,GWh,352.719,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2009,Count,GWh,469.017,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2009,Count,GWh,358.218,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2007,Count,GWh,337.552,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2006,Count,GWh,508.099,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2007,Count,GWh,490.179,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2020,Count,GWh,2.33,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2020,Count,GWh,1.234,Coal,Domestic
S12000033,Aberdeen City,Council Area,2020,Count,GWh,0.52,Coal,Commercial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,13.763,Coal,Industrial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,307.282,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,387.811,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2018,Count,GWh,1048.789,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2020,Count,GWh,576.9,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,269.618,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2019,Count,GWh,348.789,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2018,Count,GWh,423.3,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2019,Count,GWh,351.409,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2017,Count,GWh,466.797,Electricity,Industrial
S12000033,Aberdeen City,Council Area,2017,Count,GWh,269.736,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2018,Count,GWh,319.092,Electricity,Commercial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,45.305,Bioenergy & Wastes,Industrial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,30.27,Bioenergy & Wastes,Commercial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,0.0,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2020,Count,GWh,52.912,Bioenergy & Wastes,Road Transport
S12000033,Aberdeen City,Council Area,2020,Count,GWh,19.112,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2020,Count,GWh,7.786,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2020,Count,GWh,919.794,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2020,Count,GWh,307.875,Petroleum Products,Industrial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,16.78,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2020,Count,GWh,8.759,Manufactured Fuels,Industrial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,4.533,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2020,Count,GWh,1.151,Petroleum Products,Commercial
S12000033,Aberdeen City,Council Area,2020,Count,GWh,21.559,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2020,Count,GWh,11.7,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2013,Count,GWh,17.147,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2013,Count,GWh,10.701,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2013,Count,GWh,10.844,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2013,Count,GWh,22.804,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2014,Count,GWh,10.989,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2014,Count,GWh,0.0,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2013,Count,GWh,1028.429,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2013,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2013,Count,GWh,444.895,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2013,Count,GWh,1.695,Coal,Domestic
S12000033,Aberdeen City,Council Area,2013,Count,GWh,12.528,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2013,Count,GWh,1348.967,Gas,Domestic
S12000033,Aberdeen City,Council Area,2013,Count,GWh,3.169,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2013,Count,GWh,815.663,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2014,Count,GWh,21.419,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2014,Count,GWh,17.459,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2014,Count,GWh,3.526,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2014,Count,GWh,10.952,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2014,Count,GWh,1043.634,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2015,Count,GWh,13.291,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2014,Count,GWh,10.954,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2014,Count,GWh,13.135,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2014,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2014,Count,GWh,1.447,Coal,Domestic
S12000033,Aberdeen City,Council Area,2014,Count,GWh,829.774,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2014,Count,GWh,1353.456,Gas,Domestic
S12000033,Aberdeen City,Council Area,2014,Count,GWh,444.761,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2011,Count,GWh,10.487,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2011,Count,GWh,1048.817,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2011,Count,GWh,22.282,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2011,Count,GWh,20.94,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2012,Count,GWh,0.006,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2012,Count,GWh,1.765,Coal,Domestic
S12000033,Aberdeen City,Council Area,2012,Count,GWh,10.031,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2011,Count,GWh,465.325,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2011,Count,GWh,826.402,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2011,Count,GWh,12.715,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2011,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2011,Count,GWh,2.882,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2011,Count,GWh,10.672,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2011,Count,GWh,1393.963,Gas,Domestic
S12000033,Aberdeen City,Council Area,2012,Count,GWh,17.763,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2012,Count,GWh,10.636,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2012,Count,GWh,10.976,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2012,Count,GWh,22.153,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2013,Count,GWh,11.732,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2013,Count,GWh,0.0,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2012,Count,GWh,1040.926,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2012,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2012,Count,GWh,454.549,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2012,Count,GWh,11.411,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2012,Count,GWh,1399.785,Gas,Domestic
S12000033,Aberdeen City,Council Area,2012,Count,GWh,3.491,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2012,Count,GWh,804.466,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2017,Count,GWh,11.845,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2017,Count,GWh,20.79,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2017,Count,GWh,1359.351,Gas,Domestic
S12000033,Aberdeen City,Council Area,2017,Count,GWh,4.207,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2017,Count,GWh,10.671,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2017,Count,GWh,1062.242,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2017,Count,GWh,17.949,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2017,Count,GWh,1.412,Coal,Domestic
S12000033,Aberdeen City,Council Area,2017,Count,GWh,2.484,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2017,Count,GWh,15.452,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2017,Count,GWh,0.0,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2017,Count,GWh,391.024,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2017,Count,GWh,736.533,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2017,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2018,Count,GWh,4.391,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2018,Count,GWh,11.8,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2018,Count,GWh,742.392,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2018,Count,GWh,1346.96,Gas,Domestic
S12000033,Aberdeen City,Council Area,2018,Count,GWh,17.945,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2018,Count,GWh,10.11,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2018,Count,GWh,21.673,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2018,Count,GWh,0.0,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2018,Count,GWh,1.381,Coal,Domestic
S12000033,Aberdeen City,Council Area,2018,Count,GWh,17.506,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2018,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2018,Count,GWh,379.303,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2018,Count,GWh,2.718,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2015,Count,GWh,21.608,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2015,Count,GWh,19.019,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2015,Count,GWh,3.831,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2015,Count,GWh,11.316,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2015,Count,GWh,1043.547,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2016,Count,GWh,14.926,Bioenergy & Wastes,Domestic
S12000033,Aberdeen City,Council Area,2015,Count,GWh,10.816,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2015,Count,GWh,1.699,Coal,Public Sector
S12000033,Aberdeen City,Council Area,2015,Count,GWh,0.0,Coal,Rail
S12000033,Aberdeen City,Council Area,2015,Count,GWh,0.0,Coal,Agriculture
S12000033,Aberdeen City,Council Area,2015,Count,GWh,1.457,Coal,Domestic
S12000033,Aberdeen City,Council Area,2015,Count,GWh,806.766,Electricity,Industrial & Commercial
S12000033,Aberdeen City,Council Area,2015,Count,GWh,1355.543,Gas,Domestic
S12000033,Aberdeen City,Council Area,2015,Count,GWh,427.305,Electricity,Domestic
S12000033,Aberdeen City,Council Area,2016,Count,GWh,11.96,Petroleum Products,Agriculture
S12000033,Aberdeen City,Council Area,2016,Count,GWh,21.679,Petroleum Products,Domestic
S12000033,Aberdeen City,Council Area,2016,Count,GWh,1350.934,Gas,Domestic
S12000033,Aberdeen City,Council Area,2016,Count,GWh,3.709,Manufactured Fuels,Domestic
S12000033,Aberdeen City,Council Area,2016,Count,GWh,10.784,Petroleum Products,Rail
S12000033,Aberdeen City,Council Area,2016,Count,GWh,1054.765,Petroleum Products,Road Transport
S12000033,Aberdeen City,Council Area,2016,Count,GWh,18.383,Petroleum Products,Public Sector
S12000033,Aberdeen City,Council Area,2016,Count,GWh,1.445,Coal,Domestic
