FeatureCode,FeatureName,DateCode,Value,Energy Consuming Sector
S12000011,East Renfrewshire,2013,5.609,Domestic
S12000050,North Lanarkshire,2013,373.402,Commercial
S12000036,City of Edinburgh,2013,713.5,Commercial
S12000005,Clackmannanshire,2013,4.282,Domestic
S12000030,Stirling,2013,444.092,Industrial
S12000050,North Lanarkshire,2013,0.029,Commercial
S12000005,Clackmannanshire,2013,1.489,Domestic
S12000036,City of Edinburgh,2013,3.904,Domestic
S12000036,City of Edinburgh,2013,3.566,Domestic
S12000036,City of Edinburgh,2013,10.034,Agriculture
S12000036,City of Edinburgh,2013,1591.071,Industrial & Commercial
S12000036,City of Edinburgh,2013,2758.097,Domestic
S12000011,East Renfrewshire,2013,0.112,Commercial
S12000011,East Renfrewshire,2013,10.15,Industrial
S12000017,Highland,2013,524.907,Industrial
S12000017,Highland,2013,426.77,Commercial
S12000017,Highland,2013,274.882,Commercial
S12000028,South Ayrshire,2013,23.28,Road Transport
S12000017,Highland,2013,277.526,Industrial
S12000005,Clackmannanshire,2013,9.338,Agriculture
S12000005,Clackmannanshire,2013,238.902,Road Transport
S12000005,Clackmannanshire,2013,0.245,Rail
S12000049,Glasgow City,2013,879.583,Commercial
S12000017,Highland,2013,3.221,Commercial
S12000017,Highland,2013,73.362,Industrial
S12000006,Dumfries and Galloway,2013,57.125,Road Transport
S12000017,Highland,2013,216.447,Commercial
S12000017,Highland,2013,702.108,Industrial
S12000050,North Lanarkshire,2013,1.24,Industrial
S12000050,North Lanarkshire,2013,539.237,Commercial
S12000017,Highland,2013,0.0,Agriculture
S12000017,Highland,2013,39.078,Domestic
S12000005,Clackmannanshire,2013,0.0,Rail
S12000005,Clackmannanshire,2013,90.438,Domestic
S12000005,Clackmannanshire,2013,0.267,Public Sector
S12000005,Clackmannanshire,2013,308.855,Domestic
S12000005,Clackmannanshire,2013,130.345,Industrial & Commercial
S12000030,Stirling,2013,0.408,Commercial
S12000028,South Ayrshire,2013,131.767,Commercial
S12000028,South Ayrshire,2013,162.067,Industrial
S12000011,East Renfrewshire,2013,651.353,Domestic
S12000011,East Renfrewshire,2013,1.612,Domestic
S12000011,East Renfrewshire,2013,164.117,Domestic
S12000011,East Renfrewshire,2013,69.818,Industrial & Commercial
S12000014,Falkirk,2013,38.8,Road Transport
S12000048,Perth and Kinross,2013,0.302,Industrial
S12000048,Perth and Kinross,2013,3.209,Commercial
S12000048,Perth and Kinross,2013,178.612,Commercial
S12000048,Perth and Kinross,2013,180.331,Industrial
S12000036,City of Edinburgh,2013,3.195,Industrial
S12000048,Perth and Kinross,2013,83.441,Industrial
S12000048,Perth and Kinross,2013,0.194,Commercial
S12000042,Dundee City,2013,22.596,Road Transport
S12000005,Clackmannanshire,2013,0.0,Industrial
S12000005,Clackmannanshire,2013,0.0,Commercial
S12000005,Clackmannanshire,2013,0.0,Industrial
S12000048,Perth and Kinross,2013,0.98,Commercial
S12000048,Perth and Kinross,2013,6.775,Industrial
S12000048,Perth and Kinross,2013,0.629,Industrial
S12000036,City of Edinburgh,2013,0.985,Commercial
S12000036,City of Edinburgh,2013,34.437,Industrial
S12000048,Perth and Kinross,2013,214.789,Industrial
S12000048,Perth and Kinross,2013,174.632,Commercial
S12000036,City of Edinburgh,2013,0.151,Commercial
S12000029,South Lanarkshire,2013,70.654,Road Transport
S12000014,Falkirk,2013,231.164,Industrial
S12000014,Falkirk,2013,187.946,Commercial
S12000005,Clackmannanshire,2013,3.683,Industrial
S12000005,Clackmannanshire,2013,0.262,Commercial
S12000011,East Renfrewshire,2013,1.006,Domestic
S12000011,East Renfrewshire,2013,0.0,Agriculture
S12000011,East Renfrewshire,2013,0.0,Rail
S12000011,East Renfrewshire,2013,0.0,Public Sector
S12000014,Falkirk,2013,0.0,Commercial
S12000030,Stirling,2013,136.905,Commercial
S12000014,Falkirk,2013,0.074,Commercial
S12000014,Falkirk,2013,0.0,Industrial
S12000018,Inverclyde,2013,101.283,Commercial
S12000014,Falkirk,2013,2.19,Commercial
S12000036,City of Edinburgh,2013,877.571,Industrial
S12000014,Falkirk,2013,14401.192,Industrial
S12000042,Dundee City,2013,228.297,Industrial
S12000014,Falkirk,2013,378.254,Commercial
S12000042,Dundee City,2013,185.614,Commercial
S12000014,Falkirk,2013,0.0,Industrial
S12000014,Falkirk,2013,627.616,Industrial
S12000014,Falkirk,2013,381.893,Industrial
S12000005,Clackmannanshire,2013,407.36,Industrial
S12000038,Renfrewshire,2013,116.63,Industrial
S12000038,Renfrewshire,2013,0.737,Commercial
S12000038,Renfrewshire,2013,299.988,Industrial
S12000038,Renfrewshire,2013,0.0,Industrial
S12000036,City of Edinburgh,2013,188.881,Industrial
S12000036,City of Edinburgh,2013,969.934,Industrial
S12000036,City of Edinburgh,2013,960.692,Commercial
S12000036,City of Edinburgh,2013,2.496,Commercial
S12000036,City of Edinburgh,2013,1.764,Industrial
S12000011,East Renfrewshire,2013,0.053,Public Sector
S12000011,East Renfrewshire,2013,2.656,Rail
S12000011,East Renfrewshire,2013,14.307,Agriculture
S12000011,East Renfrewshire,2013,10.184,Domestic
S12000011,East Renfrewshire,2013,563.129,Road Transport
S12000005,Clackmannanshire,2013,0.023,Commercial
S12000038,Renfrewshire,2013,297.13,Commercial
S12000018,Inverclyde,2013,102.257,Industrial
S12000010,East Lothian,2013,274.369,Industrial & Commercial
S12000018,Inverclyde,2013,0.342,Commercial
S12000045,East Dunbartonshire,2013,73.468,Industrial
S12000045,East Dunbartonshire,2013,0.123,Industrial
S12000034,Aberdeenshire,2013,64.97,Road Transport
S12000045,East Dunbartonshire,2013,0.0,Commercial
S12000045,East Dunbartonshire,2013,0.0,Industrial
S12000045,East Dunbartonshire,2013,0.08,Industrial
S12000045,East Dunbartonshire,2013,72.768,Commercial
S12000045,East Dunbartonshire,2013,0.009,Commercial
S12000041,Angus,2013,154.592,Industrial
S12000041,Angus,2013,125.69,Commercial
S12000021,North Ayrshire,2013,262.627,Industrial
S12000021,North Ayrshire,2013,213.526,Commercial
S12000026,Scottish Borders,2013,0.336,Commercial
S12000026,Scottish Borders,2013,11.104,Industrial
S12000026,Scottish Borders,2013,119.844,Industrial
S12000026,Scottish Borders,2013,3.423,Commercial
S12000026,Scottish Borders,2013,3.102,Commercial
S12000049,Glasgow City,2013,0.0,Rail
S12000049,Glasgow City,2013,1.333,Domestic
S12000049,Glasgow City,2013,0.0,Public Sector
S12000049,Glasgow City,2013,2906.676,Domestic
S12000049,Glasgow City,2013,1051.343,Domestic
S12000049,Glasgow City,2013,1961.427,Industrial & Commercial
S12000050,North Lanarkshire,2013,832.669,Industrial & Commercial
S12000008,East Ayrshire,2013,26.172,Road Transport
S12000049,Glasgow City,2013,3090.719,Road Transport
S12000021,North Ayrshire,2013,18.196,Road Transport
S12000026,Scottish Borders,2013,144.607,Industrial
S12000026,Scottish Borders,2013,143.229,Commercial
S12000026,Scottish Borders,2013,77.487,Industrial
S12000026,Scottish Borders,2013,5.721,Industrial
S12000008,East Ayrshire,2013,13.563,Domestic
S12000040,West Lothian,2013,0.0,Industrial
S12000040,West Lothian,2013,0.074,Commercial
S12000040,West Lothian,2013,0.0,Commercial
S12000021,North Ayrshire,2013,1190.721,Industrial
S12000021,North Ayrshire,2013,367.077,Commercial
S12000006,Dumfries and Galloway,2013,11.43,Public Sector
S12000006,Dumfries and Galloway,2013,0.0,Rail
S12000006,Dumfries and Galloway,2013,10.522,Domestic
S12000006,Dumfries and Galloway,2013,537.929,Industrial & Commercial
S12000021,North Ayrshire,2013,650.519,Industrial
S12000006,Dumfries and Galloway,2013,344.462,Domestic
S12000006,Dumfries and Galloway,2013,0.0,Agriculture
S12000006,Dumfries and Galloway,2013,22.801,Domestic
S12000021,North Ayrshire,2013,8.188,Domestic
S12000021,North Ayrshire,2013,0.0,Agriculture
S12000034,Aberdeenshire,2013,0.0,Agriculture
S12000026,Scottish Borders,2013,31.797,Rail
S12000021,North Ayrshire,2013,0.223,Commercial
S12000049,Glasgow City,2013,1.637,Public Sector
S12000021,North Ayrshire,2013,3.822,Industrial
S12000006,Dumfries and Galloway,2013,1907.511,Road Transport
S12000033,Aberdeen City,2013,11.732,Domestic
S12000033,Aberdeen City,2013,0.0,Agriculture
S12000021,North Ayrshire,2013,1.178,Commercial
S12000021,North Ayrshire,2013,0.969,Industrial
S12000021,North Ayrshire,2013,83.633,Industrial
S12000045,East Dunbartonshire,2013,33.063,Industrial
S12000021,North Ayrshire,2013,644.32,Commercial
S12000045,East Dunbartonshire,2013,0.394,Commercial
S12000006,Dumfries and Galloway,2013,297.717,Domestic
S12000006,Dumfries and Galloway,2013,25.633,Rail
S12000006,Dumfries and Galloway,2013,0.834,Public Sector
S12000006,Dumfries and Galloway,2013,9.748,Domestic
S12000006,Dumfries and Galloway,2013,468.515,Agriculture
S12000006,Dumfries and Galloway,2013,610.913,Domestic
S12000034,Aberdeenshire,2013,36.113,Domestic
S12000049,Glasgow City,2013,14.086,Domestic
S12000020,Moray,2013,0.0,Agriculture
S12000020,Moray,2013,13.19,Domestic
S12000006,Dumfries and Galloway,2013,77.086,Industrial
S12000033,Aberdeen City,2013,365.776,Commercial
S12000006,Dumfries and Galloway,2013,5.709,Industrial
S12000006,Dumfries and Galloway,2013,285.434,Industrial
S12000006,Dumfries and Galloway,2013,33.827,Industrial
S12000006,Dumfries and Galloway,2013,282.715,Commercial
S12000020,Moray,2013,0.82,Rail
S12000020,Moray,2013,3.865,Public Sector
S12000026,Scottish Borders,2013,28.167,Road Transport
S12000020,Moray,2013,8.258,Rail
S12000020,Moray,2013,5.402,Domestic
S12000020,Moray,2013,87.695,Agriculture
S12000034,Aberdeenshire,2013,0.694,Commercial
S12000034,Aberdeenshire,2013,46.899,Industrial
S12000020,Moray,2013,152.792,Domestic
S12000034,Aberdeenshire,2013,2.252,Industrial
S12000045,East Dunbartonshire,2013,13.571,Road Transport
S12000020,Moray,2013,2.631,Public Sector
S12000039,West Dunbartonshire,2013,15.874,Road Transport
S12000006,Dumfries and Galloway,2013,1.76,Commercial
S12000034,Aberdeenshire,2013,184.22,Industrial
S12000034,Aberdeenshire,2013,182.464,Commercial
S12000034,Aberdeenshire,2013,250.92,Industrial
S12000034,Aberdeenshire,2013,16.68,Industrial
S12000020,Moray,2013,5.609,Domestic
S12000006,Dumfries and Galloway,2013,113.305,Industrial
S12000006,Dumfries and Galloway,2013,4.335,Commercial
S12000006,Dumfries and Galloway,2013,0.742,Commercial
S12000020,Moray,2013,552.495,Road Transport
S12000020,Moray,2013,322.819,Industrial & Commercial
S12000020,Moray,2013,191.234,Domestic
S12000020,Moray,2013,432.337,Domestic
S12000034,Aberdeenshire,2013,8.041,Commercial
S12000026,Scottish Borders,2013,917.462,Road Transport
S12000033,Aberdeen City,2013,449.887,Industrial
S12000020,Moray,2013,178.054,Industrial
S12000033,Aberdeen City,2013,17.147,Public Sector
S12000033,Aberdeen City,2013,10.701,Rail
S12000033,Aberdeen City,2013,10.844,Agriculture
S12000045,East Dunbartonshire,2013,71.043,Commercial
S12000045,East Dunbartonshire,2013,87.379,Industrial
S12000033,Aberdeen City,2013,22.804,Domestic
S12000018,Inverclyde,2013,0.0,Industrial
S12000033,Aberdeen City,2013,1028.429,Road Transport
S12000033,Aberdeen City,2013,444.895,Domestic
S12000033,Aberdeen City,2013,1.695,Domestic
S12000033,Aberdeen City,2013,12.528,Public Sector
S12000033,Aberdeen City,2013,1348.967,Domestic
S12000033,Aberdeen City,2013,3.169,Domestic
S12000033,Aberdeen City,2013,815.663,Industrial & Commercial
S12000033,Aberdeen City,2013,0.0,Rail
S12000034,Aberdeenshire,2013,0.907,Commercial
S12000008,East Ayrshire,2013,0.0,Rail
S12000008,East Ayrshire,2013,0.0,Agriculture
S12000020,Moray,2013,144.765,Commercial
S12000040,West Lothian,2013,41.73,Road Transport
S12000010,East Lothian,2013,195.274,Industrial
S12000010,East Lothian,2013,60.199,Commercial
S12000010,East Lothian,2013,418.144,Industrial
S12000010,East Lothian,2013,0.277,Commercial
S12000008,East Ayrshire,2013,5.225,Domestic
S12000010,East Lothian,2013,114.467,Industrial
S12000010,East Lothian,2013,46.184,Industrial
S12000010,East Lothian,2013,3.153,Industrial
S12000010,East Lothian,2013,1.838,Commercial
S12000008,East Ayrshire,2013,136.721,Industrial
S12000008,East Ayrshire,2013,42.149,Commercial
S12000008,East Ayrshire,2013,2.72,Public Sector
S12000010,East Lothian,2013,113.376,Commercial
S12000026,Scottish Borders,2013,263.931,Agriculture
S12000026,Scottish Borders,2013,0.266,Public Sector
S12000026,Scottish Borders,2013,220.003,Domestic
S12000023,Orkney Islands,2013,0.939,Public Sector
S12000023,Orkney Islands,2013,100.132,Road Transport
S12000045,East Dunbartonshire,2013,4.722,Domestic
S12000023,Orkney Islands,2013,2.453,Domestic
S12000023,Orkney Islands,2013,0.0,Rail
S12000023,Orkney Islands,2013,6.458,Public Sector
S12000023,Orkney Islands,2013,0.0,Rail
S12000045,East Dunbartonshire,2013,187.857,Domestic
S12000023,Orkney Islands,2013,4.859,Domestic
S12000023,Orkney Islands,2013,0.367,Industrial
S12000023,Orkney Islands,2013,0.113,Commercial
S12000023,Orkney Islands,2013,4.907,Industrial
S12000023,Orkney Islands,2013,0.311,Commercial
S12000045,East Dunbartonshire,2013,765.606,Domestic
S12000023,Orkney Islands,2013,0.0,Agriculture
S12000045,East Dunbartonshire,2013,158.422,Industrial & Commercial
S12000023,Orkney Islands,2013,0.176,Industrial
S12000023,Orkney Islands,2013,0.0,Commercial
S12000023,Orkney Islands,2013,3.077,Road Transport
S12000008,East Ayrshire,2013,133.683,Industrial
S12000040,West Lothian,2013,254.563,Commercial
S12000008,East Ayrshire,2013,108.69,Commercial
S12000033,Aberdeen City,2013,32.075,Road Transport
S12000049,Glasgow City,2013,5.768,Domestic
S12000023,Orkney Islands,2013,2.661,Commercial
S12000049,Glasgow City,2013,0.0,Agriculture
S12000023,Orkney Islands,2013,2.182,Domestic
S12000023,Orkney Islands,2013,84.871,Domestic
S12000023,Orkney Islands,2013,114.909,Agriculture
S12000023,Orkney Islands,2013,79.756,Domestic
S12000023,Orkney Islands,2013,0.0,Domestic
S12000023,Orkney Islands,2013,60.278,Industrial & Commercial
S12000023,Orkney Islands,2013,0.0,Industrial
S12000050,North Lanarkshire,2013,21.907,Domestic
S12000045,East Dunbartonshire,2013,1.486,Domestic
S12000045,East Dunbartonshire,2013,0.0,Rail
S12000033,Aberdeen City,2013,41.257,Industrial
S12000033,Aberdeen City,2013,0.54,Commercial
S12000033,Aberdeen City,2013,268.875,Industrial
S12000033,Aberdeen City,2013,1.154,Commercial
S12000050,North Lanarkshire,2013,35.816,Domestic
S12000050,North Lanarkshire,2013,0.147,Public Sector
S12000033,Aberdeen City,2013,3.424,Commercial
S12000045,East Dunbartonshire,2013,7.308,Rail
S12000045,East Dunbartonshire,2013,432.965,Road Transport
S12000045,East Dunbartonshire,2013,8.463,Agriculture
S12000045,East Dunbartonshire,2013,1.675,Domestic
S12000045,East Dunbartonshire,2013,0.072,Public Sector
S12000045,East Dunbartonshire,2013,9.335,Domestic
S12000008,East Ayrshire,2013,1.279,Commercial
S12000050,North Lanarkshire,2013,2648.208,Road Transport
S12000045,East Dunbartonshire,2013,0.0,Agriculture
S12000033,Aberdeen City,2013,11.108,Industrial
S12000023,Orkney Islands,2013,27.031,Commercial
S12000050,North Lanarkshire,2013,0.0,Rail
S12000050,North Lanarkshire,2013,3.781,Domestic
S12000050,North Lanarkshire,2013,0.394,Public Sector
S12000023,Orkney Islands,2013,27.001,Industrial
S12000045,East Dunbartonshire,2013,0.031,Public Sector
S12000008,East Ayrshire,2013,173.916,Industrial
S12000033,Aberdeen City,2013,496.811,Industrial
S12000008,East Ayrshire,2013,4.83,Industrial
S12000050,North Lanarkshire,2013,21.391,Rail
S12000008,East Ayrshire,2013,0.15,Commercial
S12000008,East Ayrshire,2013,108.393,Industrial
S12000023,Orkney Islands,2013,33.247,Industrial
S12000033,Aberdeen City,2013,492.077,Commercial
S12000033,Aberdeen City,2013,20.804,Industrial
S12000008,East Ayrshire,2013,172.259,Commercial
S12000020,Moray,2013,83.156,Industrial
S12000050,North Lanarkshire,2013,0.0,Agriculture
S12000050,North Lanarkshire,2013,1980.502,Domestic
S12000034,Aberdeenshire,2013,665.097,Industrial & Commercial
S12000034,Aberdeenshire,2013,15.321,Domestic
S12000034,Aberdeenshire,2013,1029.062,Domestic
S12000008,East Ayrshire,2013,242.373,Industrial & Commercial
S12000008,East Ayrshire,2013,90.501,Agriculture
S12000008,East Ayrshire,2013,758.043,Domestic
S12000034,Aberdeenshire,2013,642.0,Domestic
S12000021,North Ayrshire,2013,585.146,Road Transport
S12000026,Scottish Borders,2013,6.927,Domestic
S12000026,Scottish Borders,2013,2.812,Public Sector
S12000034,Aberdeenshire,2013,298.256,Commercial
S12000026,Scottish Borders,2013,0.0,Agriculture
S12000026,Scottish Borders,2013,14.727,Domestic
S12000026,Scottish Borders,2013,511.67,Domestic
S12000021,North Ayrshire,2013,2.568,Rail
S12000026,Scottish Borders,2013,6.362,Domestic
S12000034,Aberdeenshire,2013,336.463,Agriculture
S12000034,Aberdeenshire,2013,16.425,Domestic
S12000034,Aberdeenshire,2013,2111.205,Road Transport
S12000040,West Lothian,2013,313.1,Industrial
S12000041,Angus,2013,1.788,Public Sector
S12000041,Angus,2013,0.019,Rail
S12000041,Angus,2013,0.0,Agriculture
S12000041,Angus,2013,4.46,Domestic
S12000034,Aberdeenshire,2013,10.083,Public Sector
S12000041,Angus,2013,558.977,Domestic
S12000041,Angus,2013,263.705,Domestic
S12000041,Angus,2013,280.282,Industrial & Commercial
S12000034,Aberdeenshire,2013,0.853,Public Sector
S12000034,Aberdeenshire,2013,42.632,Rail
S12000034,Aberdeenshire,2013,0.0,Rail
S12000034,Aberdeenshire,2013,596.249,Domestic
S12000041,Angus,2013,4.651,Domestic
S12000050,North Lanarkshire,2013,6.224,Domestic
S12000026,Scottish Borders,2013,0.0,Rail
S12000026,Scottish Borders,2013,262.183,Domestic
S12000041,Angus,2013,138.71,Domestic
S12000041,Angus,2013,862.078,Road Transport
S12000040,West Lothian,2013,0.159,Industrial
S12000040,West Lothian,2013,349.035,Commercial
S12000040,West Lothian,2013,103.417,Industrial
S12000040,West Lothian,2013,2.119,Commercial
S12000041,Angus,2013,79.038,Agriculture
S12000026,Scottish Borders,2013,173.553,Industrial
S12000008,East Ayrshire,2013,42.342,Domestic
S12000026,Scottish Borders,2013,141.105,Commercial
S12000008,East Ayrshire,2013,0.458,Public Sector
S12000008,East Ayrshire,2013,852.954,Road Transport
S12000050,North Lanarkshire,2013,574.426,Domestic
S12000050,North Lanarkshire,2013,24.996,Agriculture
S12000008,East Ayrshire,2013,4.567,Rail
S12000026,Scottish Borders,2013,314.658,Industrial & Commercial
S12000041,Angus,2013,38.368,Rail
S12000008,East Ayrshire,2013,5.285,Domestic
S12000034,Aberdeenshire,2013,366.841,Industrial
S12000021,North Ayrshire,2013,260.695,Domestic
S12000021,North Ayrshire,2013,0.0,Rail
S12000021,North Ayrshire,2013,476.153,Industrial & Commercial
S12000021,North Ayrshire,2013,2.105,Domestic
S12000021,North Ayrshire,2013,1.07,Public Sector
S12000041,Angus,2013,0.104,Public Sector
S12000021,North Ayrshire,2013,42.87,Domestic
S12000021,North Ayrshire,2013,0.198,Public Sector
S12000021,North Ayrshire,2013,779.231,Domestic
S12000021,North Ayrshire,2013,2.67,Domestic
S12000041,Angus,2013,12.279,Domestic
S12000040,West Lothian,2013,352.393,Industrial
S12000040,West Lothian,2013,7.456,Industrial
S12000021,North Ayrshire,2013,43.485,Agriculture
S12000020,Moray,2013,731.657,Industrial
S12000008,East Ayrshire,2013,201.381,Domestic
S12000020,Moray,2013,0.277,Industrial
S12000019,Midlothian,2013,1.115,Commercial
S12000019,Midlothian,2013,32.73,Industrial
S12000019,Midlothian,2013,80.707,Commercial
S12000019,Midlothian,2013,20.614,Industrial
S12000019,Midlothian,2013,0.805,Industrial
S12000019,Midlothian,2013,81.484,Industrial
S12000047,Fife,2013,858.163,Commercial
S12000035,Argyll and Bute,2013,51.237,Public Sector
S12000035,Argyll and Bute,2013,151.466,Domestic
S12000035,Argyll and Bute,2013,5.419,Rail
S12000035,Argyll and Bute,2013,5.862,Domestic
S12000035,Argyll and Bute,2013,110.794,Agriculture
S12000020,Moray,2013,1.479,Commercial
S12000035,Argyll and Bute,2013,662.04,Road Transport
S12000047,Fife,2013,866.419,Industrial
S12000035,Argyll and Bute,2013,6.456,Domestic
S12000035,Argyll and Bute,2013,0.0,Agriculture
S12000035,Argyll and Bute,2013,7.97,Public Sector
S12000035,Argyll and Bute,2013,13.385,Domestic
S12000035,Argyll and Bute,2013,237.765,Industrial & Commercial
S12000035,Argyll and Bute,2013,325.425,Domestic
S12000047,Fife,2013,0.285,Commercial
S12000047,Fife,2013,289.569,Industrial
S12000047,Fife,2013,209.189,Industrial
S12000047,Fife,2013,89.269,Commercial
S12000035,Argyll and Bute,2013,0.0,Rail
S12000035,Argyll and Bute,2013,280.148,Domestic
S12000019,Midlothian,2013,1.676,Industrial
S12000019,Midlothian,2013,93.464,Commercial
S12000019,Midlothian,2013,0.205,Commercial
S12000019,Midlothian,2013,531.251,Road Transport
S12000039,West Dunbartonshire,2013,0.0,Industrial
S12000039,West Dunbartonshire,2013,0.012,Commercial
S12000039,West Dunbartonshire,2013,29.559,Industrial
S12000047,Fife,2013,6.516,Commercial
S12000035,Argyll and Bute,2013,20.373,Road Transport
S12000039,West Dunbartonshire,2013,147.609,Industrial
S12000047,Fife,2013,37.625,Industrial
S12000047,Fife,2013,4112.514,Industrial
S12000019,Midlothian,2013,139.769,Domestic
S12000019,Midlothian,2013,208.42,Industrial & Commercial
S12000019,Midlothian,2013,2.239,Domestic
S12000019,Midlothian,2013,0.0,Rail
S12000019,Midlothian,2013,2.832,Public Sector
S12000019,Midlothian,2013,33.702,Domestic
S12000019,Midlothian,2013,9.022,Rail
S12000049,Glasgow City,2013,13.034,Rail
S12000049,Glasgow City,2013,1.807,Domestic
S12000049,Glasgow City,2013,3.705,Agriculture
S12000019,Midlothian,2013,0.052,Public Sector
S12000019,Midlothian,2013,483.143,Domestic
S12000019,Midlothian,2013,20.856,Agriculture
S12000019,Midlothian,2013,2.621,Domestic
S12000049,Glasgow City,2013,95.171,Road Transport
S12000019,Midlothian,2013,0.0,Agriculture
S12000019,Midlothian,2013,7.608,Domestic
S12000039,West Dunbartonshire,2013,0.348,Commercial
S12000039,West Dunbartonshire,2013,0.388,Industrial
S12000019,Midlothian,2013,0.517,Commercial
S12000027,Shetland Islands,2013,0.0,Agriculture
S12000019,Midlothian,2013,114.956,Industrial
S12000027,Shetland Islands,2013,0.807,Industrial
S12000010,East Lothian,2013,3.969,Domestic
S12000010,East Lothian,2013,534.244,Domestic
S12000010,East Lothian,2013,35.815,Agriculture
S12000035,Argyll and Bute,2013,73.118,Industrial
S12000035,Argyll and Bute,2013,2.41,Industrial
S12000035,Argyll and Bute,2013,43.037,Industrial
S12000035,Argyll and Bute,2013,72.422,Commercial
S12000040,West Lothian,2013,10.611,Domestic
S12000040,West Lothian,2013,27.249,Agriculture
S12000040,West Lothian,2013,3.231,Domestic
S12000039,West Dunbartonshire,2013,107.671,Industrial
S12000006,Dumfries and Galloway,2013,241.229,Commercial
S12000010,East Lothian,2013,151.331,Industrial
S12000010,East Lothian,2013,123.038,Commercial
S12000040,West Lothian,2013,30.764,Domestic
S12000010,East Lothian,2013,20.658,Road Transport
S12000040,West Lothian,2013,567.662,Industrial & Commercial
S12000040,West Lothian,2013,296.014,Domestic
S12000040,West Lothian,2013,1045.929,Domestic
S12000027,Shetland Islands,2013,4.555,Road Transport
S12000049,Glasgow City,2013,0.0,Commercial
S12000049,Glasgow City,2013,0.0,Industrial
S12000049,Glasgow City,2013,0.0,Industrial
S12000049,Glasgow City,2013,1194.57,Industrial
S12000049,Glasgow City,2013,1183.187,Commercial
S12000030,Stirling,2013,28.207,Road Transport
S12000018,Inverclyde,2013,0.502,Industrial
S12000010,East Lothian,2013,33.668,Rail
S12000039,West Dunbartonshire,2013,87.541,Commercial
S12000035,Argyll and Bute,2013,1.049,Commercial
S12000035,Argyll and Bute,2013,3.771,Industrial
S12000027,Shetland Islands,2013,0.0,Industrial
S12000027,Shetland Islands,2013,3.331,Commercial
S12000027,Shetland Islands,2013,10.785,Industrial
S12000027,Shetland Islands,2013,0.0,Commercial
S12000027,Shetland Islands,2013,56.713,Industrial
S12000027,Shetland Islands,2013,0.838,Industrial
S12000027,Shetland Islands,2013,0.357,Commercial
S12000027,Shetland Islands,2013,0.258,Commercial
S12000040,West Lothian,2013,13.953,Rail
S12000040,West Lothian,2013,0.161,Public Sector
S12000040,West Lothian,2013,1359.279,Road Transport
S12000010,East Lothian,2013,0.0,Rail
S12000010,East Lothian,2013,1.465,Public Sector
S12000010,East Lothian,2013,191.792,Domestic
S12000010,East Lothian,2013,0.0,Agriculture
S12000010,East Lothian,2013,10.474,Domestic
S12000010,East Lothian,2013,3.807,Domestic
S12000010,East Lothian,2013,0.09,Public Sector
S12000035,Argyll and Bute,2013,3.598,Commercial
S12000035,Argyll and Bute,2013,110.194,Industrial
S12000006,Dumfries and Galloway,2013,296.7,Industrial
S12000040,West Lothian,2013,2.267,Domestic
S12000040,West Lothian,2013,0.0,Agriculture
S12000040,West Lothian,2013,0.0,Rail
S12000040,West Lothian,2013,0.702,Public Sector
S12000010,East Lothian,2013,58.373,Domestic
S12000010,East Lothian,2013,668.317,Road Transport
S12000035,Argyll and Bute,2013,1.163,Commercial
S12000027,Shetland Islands,2013,2.401,Domestic
S12000019,Midlothian,2013,16.5,Road Transport
S12000047,Fife,2013,83.73,Agriculture
S12000047,Fife,2013,0.0,Agriculture
S12000047,Fife,2013,8.677,Public Sector
S12000047,Fife,2013,2300.728,Domestic
S12000020,Moray,2013,8.247,Industrial
S12000041,Angus,2013,0.202,Commercial
S12000035,Argyll and Bute,2013,131.142,Industrial
S12000027,Shetland Islands,2013,101.329,Domestic
S12000027,Shetland Islands,2013,95.145,Industrial & Commercial
S12000041,Angus,2013,1.309,Industrial
S12000039,West Dunbartonshire,2013,0.0,Industrial
S12000041,Angus,2013,0.629,Industrial
S12000047,Fife,2013,29.251,Domestic
S12000027,Shetland Islands,2013,0.0,Domestic
S12000027,Shetland Islands,2013,70.179,Domestic
S12000020,Moray,2013,724.685,Commercial
S12000020,Moray,2013,9.568,Commercial
S12000027,Shetland Islands,2013,62.025,Agriculture
S12000027,Shetland Islands,2013,5.022,Public Sector
S12000027,Shetland Islands,2013,0.0,Rail
S12000041,Angus,2013,188.624,Industrial
S12000027,Shetland Islands,2013,2.118,Domestic
S12000047,Fife,2013,9.071,Domestic
S12000041,Angus,2013,0.404,Commercial
S12000020,Moray,2013,31.036,Industrial
S12000041,Angus,2013,1.819,Commercial
S12000047,Fife,2013,0.556,Public Sector
S12000035,Argyll and Bute,2013,106.623,Commercial
S12000047,Fife,2013,109.11,Domestic
S12000041,Angus,2013,88.876,Industrial
S12000039,West Dunbartonshire,2013,0.0,Commercial
S12000047,Fife,2013,992.644,Industrial & Commercial
S12000047,Fife,2013,10.308,Domestic
S12000041,Angus,2013,186.826,Commercial
S12000039,West Dunbartonshire,2013,146.202,Commercial
S12000020,Moray,2013,17.003,Road Transport
S12000047,Fife,2013,652.116,Domestic
S12000027,Shetland Islands,2013,4.668,Domestic
S12000027,Shetland Islands,2013,0.0,Rail
S12000027,Shetland Islands,2013,147.779,Road Transport
S12000027,Shetland Islands,2013,0.611,Public Sector
S12000041,Angus,2013,16.056,Industrial
S12000047,Fife,2013,84.893,Rail
S12000047,Fife,2013,2148.858,Road Transport
